model_id,valid_question,category,automatic_score,evaluation_status,scored_response,image_count,api_successes,api_failures,error,reasoning_text,finish_reason,raw_response_file,dataset,model,mode,prompt_style,question_id,question,ground_truth,model_response,exact_match,row_f1,precision,recall,eval_status,latency_seconds,input_tokens,output_tokens
google/gemini-3.1-flash-lite,True,arithmetic_aggregation,1,evaluated_exact,434 minutes,5,1,0,,,stop,results/gemini_flash/imdb_20_final45/20260915T120134225611Z/imdb_20_final45_llm_only_zero_shot_raw.jsonl,imdb_20_final45,gemini_flash,llm_only,imdb_20_final45_llm_only_zero_shot,F35,What is the total runtime of all movies directed by Christopher Nolan?,"answer_text
434 minutes",434 minutes,1,,,,evaluated_exact,1.295,5638,4
google/gemini-3.1-flash-lite,True,genre_level_aggregation,0,evaluated_incorrect,Adventure: 87 minutes,5,1,0,,,stop,results/gemini_flash/imdb_20_final45/20260915T120134225611Z/imdb_20_final45_llm_only_zero_shot_raw.jsonl,imdb_20_final45,gemini_flash,llm_only,imdb_20_final45_llm_only_zero_shot,F36,"Among genres appearing in at least 4 movies, which genre has the largest runtime range, calculated as maximum runtime minus minimum runtime? Report the genre and its runtime range in minutes.","answer_text
Comedy - 88 minutes",Adventure: 87 minutes,0,,,,evaluated_incorrect,1.548,5661,6
google/gemini-3.1-flash-lite,True,genre_level_aggregation,0,evaluated_incorrect,Action,5,1,0,,,stop,results/gemini_flash/imdb_20_final45/20260915T120134225611Z/imdb_20_final45_llm_only_zero_shot_raw.jsonl,imdb_20_final45,gemini_flash,llm_only,imdb_20_final45_llm_only_zero_shot,F37,"Among genres appearing in at least 4 movies, which genre has the highest average release year? Round the average year to two decimal places.","answer_text
Sci-Fi - 2010.00",Action,0,,,,evaluated_incorrect,1.714,5653,1
google/gemini-3.1-flash-lite,True,genre_level_aggregation,0,evaluated_incorrect,"Adventure, 5",5,1,0,,,stop,results/gemini_flash/imdb_20_final45/20260915T120134225611Z/imdb_20_final45_llm_only_zero_shot_raw.jsonl,imdb_20_final45,gemini_flash,llm_only,imdb_20_final45_llm_only_zero_shot,F38,"Among genres appearing in at least 4 movies, which genre contains the greatest number of movies released in or after 2010? Report the genre and the number of qualifying movies.","answer_text
Adventure - 5 movies","Adventure, 5",0,,,,evaluated_incorrect,1.431,5663,4
google/gemini-3.1-flash-lite,True,genre_level_aggregation,0,evaluated_incorrect,"To determine which genre appearing in exactly 4 movies has the highest total runtime, we first count the occurrences of each genre across the provided movies:

1.  **Princess Mononoke**: Adventure, Animation, Fantasy
2.  **The Big Lebowski**: Comedy, Crime
3.  **American History X**: Crime, Drama
4.  **Saving Private Ryan**: Drama, War
5.  **The Matrix**: Action, Sci-Fi
6.  **Memento**: Drama, Mystery, Thriller
7.  **The Lord of the Rings: The Fellowship of the Ring**: Adventure, Drama, Fantasy
8.  **Monsters Inc.**: Adventure, Animation, Comedy
9.  **Catch Me If You Can**: Biography, Crime, Drama
10. **The Lord of the Rings: The Two Towers**: Adventure, Drama, Fantasy
11. **The Dark Knight**: Action, Crime, Drama
12. **Inglourious Basterds**: Adventure, Drama, War
13. **Toy Story 3**: Adventure, Animation, Comedy
14. **How to Train Your Dragon**: Action, Adventure, Animation
15. **Black Swan**: Drama, Thriller
16. **The Avengers**: Action, Sci-Fi
17. **Life of Pi**: Adventure, Drama, Fantasy
18. **The Wolf of Wall Street**: Biography, Comedy, Crime
19. **Interstellar**: Adventure, Drama, Sci-Fi
20. **Jurassic World**: Action, Adventure, Sci-Fi

**Genre Counts:**
*   **Adventure**: 1, 7, 8, 10, 12, 13, 14, 17, 19, 20 (10)
*   **Animation**: 1, 8, 13, 14 (4)
*   **Fantasy**: 1, 7, 10, 17 (4)
*   **Comedy**: 2, 8, 13, 18 (4)
*   **Crime**: 2, 3, 9, 11, 18 (5)
*   **Drama**: 3, 4, 6, 7, 9, 10, 11, 12, 17, 19 (10)
*   **War**: 4, 12 (2)
*   **Action**: 5, 11, 14, 16, 20 (5)
*   **Sci-Fi**: 5, 16, 19, 20 (4)
*   **Mystery**: 6 (1)
*   **Thriller**: 6, 15 (2)
*   **Biography**: 9, 18 (2)

**Genres with exactly 4 movies:** Animation, Fantasy, Comedy, Sci-Fi.

**Total Runtimes for these genres:**
*   **Animation**: 133 (Mononoke) + 92 (Monsters Inc.) + 103 (Toy Story 3) + 98 (HTTYD) = 426 minutes
*   **Fantasy**: 133 (Mononoke) + 178 (Fellowship) + 179 (Two Towers) + 127 (Life of Pi) = 617 minutes
*   **Comedy**: 117 (Lebowski) + 92 (Monsters Inc.) + 103 (Toy Story 3) + 180 (Wolf of Wall Street) = 492 minutes
*   **Sci-Fi**: 136 (Matrix) + 143 (Avengers) + 169 (Interstellar) + 124 (Jurassic World) = 572 minutes

The genre with the highest total runtime is Fantasy with 617 minutes.

Fantasy, 617 minutes",5,1,0,,,stop,results/gemini_flash/imdb_20_final45/20260915T120134225611Z/imdb_20_final45_llm_only_zero_shot_raw.jsonl,imdb_20_final45,gemini_flash,llm_only,imdb_20_final45_llm_only_zero_shot,F39,"Among genres appearing in exactly 4 movies, which genre has the highest total runtime? Report the genre and its total runtime in minutes.","answer_text
Fantasy - 617 minutes","To determine which genre appearing in exactly 4 movies has the highest total runtime, we first count the occurrences of each genre across the provided movies:

1.  **Princess Mononoke**: Adventure, Animation, Fantasy
2.  **The Big Lebowski**: Comedy, Crime
3.  **American History X**: Crime, Drama
4.  **Saving Private Ryan**: Drama, War
5.  **The Matrix**: Action, Sci-Fi
6.  **Memento**: Drama, Mystery, Thriller
7.  **The Lord of the Rings: The Fellowship of the Ring**: Adventure, Drama, Fantasy
8.  **Monsters Inc.**: Adventure, Animation, Comedy
9.  **Catch Me If You Can**: Biography, Crime, Drama
10. **The Lord of the Rings: The Two Towers**: Adventure, Drama, Fantasy
11. **The Dark Knight**: Action, Crime, Drama
12. **Inglourious Basterds**: Adventure, Drama, War
13. **Toy Story 3**: Adventure, Animation, Comedy
14. **How to Train Your Dragon**: Action, Adventure, Animation
15. **Black Swan**: Drama, Thriller
16. **The Avengers**: Action, Sci-Fi
17. **Life of Pi**: Adventure, Drama, Fantasy
18. **The Wolf of Wall Street**: Biography, Comedy, Crime
19. **Interstellar**: Adventure, Drama, Sci-Fi
20. **Jurassic World**: Action, Adventure, Sci-Fi

**Genre Counts:**
*   **Adventure**: 1, 7, 8, 10, 12, 13, 14, 17, 19, 20 (10)
*   **Animation**: 1, 8, 13, 14 (4)
*   **Fantasy**: 1, 7, 10, 17 (4)
*   **Comedy**: 2, 8, 13, 18 (4)
*   **Crime**: 2, 3, 9, 11, 18 (5)
*   **Drama**: 3, 4, 6, 7, 9, 10, 11, 12, 17, 19 (10)
*   **War**: 4, 12 (2)
*   **Action**: 5, 11, 14, 16, 20 (5)
*   **Sci-Fi**: 5, 16, 19, 20 (4)
*   **Mystery**: 6 (1)
*   **Thriller**: 6, 15 (2)
*   **Biography**: 9, 18 (2)

**Genres with exactly 4 movies:** Animation, Fantasy, Comedy, Sci-Fi.

**Total Runtimes for these genres:**
*   **Animation**: 133 (Mononoke) + 92 (Monsters Inc.) + 103 (Toy Story 3) + 98 (HTTYD) = 426 minutes
*   **Fantasy**: 133 (Mononoke) + 178 (Fellowship) + 179 (Two Towers) + 127 (Life of Pi) = 617 minutes
*   **Comedy**: 117 (Lebowski) + 92 (Monsters Inc.) + 103 (Toy Story 3) + 180 (Wolf of Wall Street) = 492 minutes
*   **Sci-Fi**: 136 (Matrix) + 143 (Avengers) + 169 (Interstellar) + 124 (Jurassic World) = 572 minutes

The genre with the highest total runtime is Fantasy with 617 minutes.

Fantasy, 617 minutes",0,,,,evaluated_incorrect,3.851,5652,873
google/gemini-3.1-flash-lite,True,genre_level_aggregation,0,evaluated_incorrect,"Drama: 8.48, Adventure: 8.26, Difference: 0.22",5,1,0,,,stop,results/gemini_flash/imdb_20_final45/20260915T120134225611Z/imdb_20_final45_llm_only_zero_shot_raw.jsonl,imdb_20_final45,gemini_flash,llm_only,imdb_20_final45_llm_only_zero_shot,F40,"Compare Drama and Adventure movies. Which genre has the higher average IMDb rating, and what is the difference between their averages? Round averages and the difference to two decimal places.","answer_text
Drama - 8.49; Adventure - 8.24; Difference: 0.25","Drama: 8.48, Adventure: 8.26, Difference: 0.22",0,,,,evaluated_incorrect,1.607,5659,23
google/gemini-3.1-flash-lite,True,statistical_outlier_detection,0,evaluated_incorrect,"To identify the runtime outliers among movies released before 2010, we first list the runtimes of all movies with a release year < 2010:

1.  Princess Mononoke (1997): 133
2.  The Big Lebowski (1998): 117
3.  American History X (1998): 119
4.  Saving Private Ryan (1998): 169
5.  The Matrix (1999): 136
6.  Memento (2000): 113
7.  The Lord of the Rings: The Fellowship of the Ring (2001): 178
8.  Monsters Inc. (2001): 92
9.  Catch Me If You Can (2002): 141
10. The Lord of the Rings: The Two Towers (2002): 179
11. The Dark Knight (2008): 152
12. Inglourious Basterds (2009): 153

**Calculations:**
*   **Count (N):** 12
*   **Sum:** 133 + 117 + 119 + 169 + 136 + 113 + 178 + 92 + 141 + 179 + 152 + 153 = 1682
*   **Mean:** 1682 / 12 = 140.16666666666666...
*   **Variance (Population):**
    Sum of squared differences from the mean:
    (133-140.166...)^2 = 51.3611...
    (117-140.166...)^2 = 536.6944...
    (119-140.166...)^2 = 448.0277...
    (169-140.166...)^2 = 831.3611...
    (136-140.166...)^2 = 17.3611...
    (113-140.166...)^2 = 738.0277...
    (178-140.166...)^2 = 1431.3611...
    (92-140.166...)^2 = 2320.0277...
    (141-140.166...)^2 = 0.6944...
    (179-140.166...)^2 = 1508.0277...
    (152-140.166...)^2 = 140.0277...
    (153-140.166...)^2 = 164.6944...
    Sum = 8187.6666...
    Variance = 8187.6666... / 12 = 682.3055...
*   **Population Standard Deviation:** sqrt(682.3055...) = 26.120978...
*   **Threshold (Mean + 1 SD):** 140.1666... + 26.120978... = 166.2876...

**Outliers (Runtime > 166.2876...):**
*   Saving Private Ryan (169)
*   The Lord of the Rings: The Fellowship of the Ring (178)
*   The Lord of the Rings: The Two Towers (179)

Saving Private Ryan, The Lord of the Rings: The Fellowship of the Ring, The Lord of the Rings: The Two Towers",5,1,0,,,stop,results/gemini_flash/imdb_20_final45/20260915T120134225611Z/imdb_20_final45_llm_only_zero_shot_raw.jsonl,imdb_20_final45,gemini_flash,llm_only,imdb_20_final45_llm_only_zero_shot,F41,"Among movies released before 2010, use the rule runtime > subset mean runtime + 1 population standard deviation. Which movies are runtime outliers?","answer_text
Saving Private Ryan; The Lord of the Rings: The Fellowship of the Ring; The Lord of the Rings: The Two Towers","To identify the runtime outliers among movies released before 2010, we first list the runtimes of all movies with a release year < 2010:

1.  Princess Mononoke (1997): 133
2.  The Big Lebowski (1998): 117
3.  American History X (1998): 119
4.  Saving Private Ryan (1998): 169
5.  The Matrix (1999): 136
6.  Memento (2000): 113
7.  The Lord of the Rings: The Fellowship of the Ring (2001): 178
8.  Monsters Inc. (2001): 92
9.  Catch Me If You Can (2002): 141
10. The Lord of the Rings: The Two Towers (2002): 179
11. The Dark Knight (2008): 152
12. Inglourious Basterds (2009): 153

**Calculations:**
*   **Count (N):** 12
*   **Sum:** 133 + 117 + 119 + 169 + 136 + 113 + 178 + 92 + 141 + 179 + 152 + 153 = 1682
*   **Mean:** 1682 / 12 = 140.16666666666666...
*   **Variance (Population):**
    Sum of squared differences from the mean:
    (133-140.166...)^2 = 51.3611...
    (117-140.166...)^2 = 536.6944...
    (119-140.166...)^2 = 448.0277...
    (169-140.166...)^2 = 831.3611...
    (136-140.166...)^2 = 17.3611...
    (113-140.166...)^2 = 738.0277...
    (178-140.166...)^2 = 1431.3611...
    (92-140.166...)^2 = 2320.0277...
    (141-140.166...)^2 = 0.6944...
    (179-140.166...)^2 = 1508.0277...
    (152-140.166...)^2 = 140.0277...
    (153-140.166...)^2 = 164.6944...
    Sum = 8187.6666...
    Variance = 8187.6666... / 12 = 682.3055...
*   **Population Standard Deviation:** sqrt(682.3055...) = 26.120978...
*   **Threshold (Mean + 1 SD):** 140.1666... + 26.120978... = 166.2876...

**Outliers (Runtime > 166.2876...):**
*   Saving Private Ryan (169)
*   The Lord of the Rings: The Fellowship of the Ring (178)
*   The Lord of the Rings: The Two Towers (179)

Saving Private Ryan, The Lord of the Rings: The Fellowship of the Ring, The Lord of the Rings: The Two Towers",0,,,,evaluated_incorrect,9.479,5656,947
google/gemini-3.1-flash-lite,True,statistical_outlier_detection,0,evaluated_incorrect,"To identify the runtime outliers among movies released before 2010, we first list the runtimes of all movies released in 1997, 1998, 1999, 2000, 2001, 2002, 2008, and 2009:

1.  Princess Mononoke (1997): 133
2.  The Big Lebowski (1998): 117
3.  American History X (1998): 119
4.  Saving Private Ryan (1998): 169
5.  The Matrix (1999): 136
6.  Memento (2000): 113
7.  The Lord of the Rings: The Fellowship of the Ring (2001): 178
8.  Monsters Inc. (2001): 92
9.  Catch Me If You Can (2002): 141
10. The Lord of the Rings: The Two Towers (2002): 179
11. The Dark Knight (2008): 152
12. Inglourious Basterds (2009): 153

**Calculations:**
*   **Count (N):** 12
*   **Sum:** 133 + 117 + 119 + 169 + 136 + 113 + 178 + 92 + 141 + 179 + 152 + 153 = 1682
*   **Mean:** 1682 / 12 = 140.16666666666666666666666666667
*   **Variance (Population):**
    Sum of squared differences from mean:
    (133-140.166...)^2 = 51.3611...
    (117-140.166...)^2 = 536.6944...
    (119-140.166...)^2 = 448.0277...
    (169-140.166...)^2 = 831.3611...
    (136-140.166...)^2 = 17.3611...
    (113-140.166...)^2 = 738.0277...
    (178-140.166...)^2 = 1431.3611...
    (92-140.166...)^2 = 2319.6944...
    (141-140.166...)^2 = 0.6944...
    (179-140.166...)^2 = 1507.3611...
    (152-140.166...)^2 = 140.0277...
    (153-140.166...)^2 = 164.6944...
    Sum = 8246.6666666666666666666666666667
    Variance = 8246.6666666666666666666666666667 / 12 = 687.22222222222222222222222222222
*   **Standard Deviation (Population):** sqrt(687.222...) = 26.214923654913055555555555555556
*   **Threshold (Mean - 1 SD):** 140.166... - 26.2149... = 113.95174301175361111111111111111

Movies with runtime < 113.95174301175361111111111111111:
*   Memento (113)
*   Monsters Inc. (92)

Answer: Memento, Monsters Inc.",5,1,0,,,stop,results/gemini_flash/imdb_20_final45/20260915T120134225611Z/imdb_20_final45_llm_only_zero_shot_raw.jsonl,imdb_20_final45,gemini_flash,llm_only,imdb_20_final45_llm_only_zero_shot,F42,"Among movies released before 2010, use the rule runtime < subset mean runtime - 1 population standard deviation. Which movies are runtime outliers?","answer_text
Memento; Monsters Inc.","To identify the runtime outliers among movies released before 2010, we first list the runtimes of all movies released in 1997, 1998, 1999, 2000, 2001, 2002, 2008, and 2009:

1.  Princess Mononoke (1997): 133
2.  The Big Lebowski (1998): 117
3.  American History X (1998): 119
4.  Saving Private Ryan (1998): 169
5.  The Matrix (1999): 136
6.  Memento (2000): 113
7.  The Lord of the Rings: The Fellowship of the Ring (2001): 178
8.  Monsters Inc. (2001): 92
9.  Catch Me If You Can (2002): 141
10. The Lord of the Rings: The Two Towers (2002): 179
11. The Dark Knight (2008): 152
12. Inglourious Basterds (2009): 153

**Calculations:**
*   **Count (N):** 12
*   **Sum:** 133 + 117 + 119 + 169 + 136 + 113 + 178 + 92 + 141 + 179 + 152 + 153 = 1682
*   **Mean:** 1682 / 12 = 140.16666666666666666666666666667
*   **Variance (Population):**
    Sum of squared differences from mean:
    (133-140.166...)^2 = 51.3611...
    (117-140.166...)^2 = 536.6944...
    (119-140.166...)^2 = 448.0277...
    (169-140.166...)^2 = 831.3611...
    (136-140.166...)^2 = 17.3611...
    (113-140.166...)^2 = 738.0277...
    (178-140.166...)^2 = 1431.3611...
    (92-140.166...)^2 = 2319.6944...
    (141-140.166...)^2 = 0.6944...
    (179-140.166...)^2 = 1507.3611...
    (152-140.166...)^2 = 140.0277...
    (153-140.166...)^2 = 164.6944...
    Sum = 8246.6666666666666666666666666667
    Variance = 8246.6666666666666666666666666667 / 12 = 687.22222222222222222222222222222
*   **Standard Deviation (Population):** sqrt(687.222...) = 26.214923654913055555555555555556
*   **Threshold (Mean - 1 SD):** 140.166... - 26.2149... = 113.95174301175361111111111111111

Movies with runtime < 113.95174301175361111111111111111:
*   Memento (113)
*   Monsters Inc. (92)

Answer: Memento, Monsters Inc.",0,,,,evaluated_incorrect,4.798,5656,1092
google/gemini-3.1-flash-lite,True,statistical_outlier_detection,0,evaluated_incorrect,"The movies released in or after 2010 are:
- Toy Story 3: 103 minutes
- How to Train Your Dragon: 98 minutes
- Black Swan: 108 minutes
- The Avengers: 143 minutes
- Life of Pi: 127 minutes
- The Wolf of Wall Street: 180 minutes
- Interstellar: 169 minutes
- Jurassic World: 124 minutes

1. **Subset Mean Runtime:** (103 + 98 + 108 + 143 + 127 + 180 + 169 + 124) / 8 = 1052 / 8 = 131.5
2. **Population Standard Deviation:**
   - Deviations from mean: (103-131.5)=-28.5, (98-131.5)=-33.5, (108-131.5)=-23.5, (143-131.5)=11.5, (127-131.5)=-4.5, (180-131.5)=48.5, (169-131.5)=37.5, (124-131.5)=-7.5
   - Squared deviations: 812.25, 1122.25, 552.25, 132.25, 20.25, 2352.25, 1406.25, 56.25
   - Sum of squared deviations: 6454
   - Variance: 6454 / 8 = 806.75
   - Population standard deviation: sqrt(806.75) ≈ 28.40334487
3. **Threshold:** 131.5 + 28.40334487 = 159.90334487
4. **Outliers (Runtime > 159.90334487):**
   - The Wolf of Wall Street (180)
   - Interstellar (169)

The Wolf of Wall Street, Interstellar",5,1,0,,,stop,results/gemini_flash/imdb_20_final45/20260915T120134225611Z/imdb_20_final45_llm_only_zero_shot_raw.jsonl,imdb_20_final45,gemini_flash,llm_only,imdb_20_final45_llm_only_zero_shot,F43,"Among movies released in or after 2010, use the rule runtime > subset mean runtime + 1 population standard deviation. Which movies are runtime outliers?","answer_text
The Wolf of Wall Street; Interstellar","The movies released in or after 2010 are:
- Toy Story 3: 103 minutes
- How to Train Your Dragon: 98 minutes
- Black Swan: 108 minutes
- The Avengers: 143 minutes
- Life of Pi: 127 minutes
- The Wolf of Wall Street: 180 minutes
- Interstellar: 169 minutes
- Jurassic World: 124 minutes

1. **Subset Mean Runtime:** (103 + 98 + 108 + 143 + 127 + 180 + 169 + 124) / 8 = 1052 / 8 = 131.5
2. **Population Standard Deviation:**
   - Deviations from mean: (103-131.5)=-28.5, (98-131.5)=-33.5, (108-131.5)=-23.5, (143-131.5)=11.5, (127-131.5)=-4.5, (180-131.5)=48.5, (169-131.5)=37.5, (124-131.5)=-7.5
   - Squared deviations: 812.25, 1122.25, 552.25, 132.25, 20.25, 2352.25, 1406.25, 56.25
   - Sum of squared deviations: 6454
   - Variance: 6454 / 8 = 806.75
   - Population standard deviation: sqrt(806.75) ≈ 28.40334487
3. **Threshold:** 131.5 + 28.40334487 = 159.90334487
4. **Outliers (Runtime > 159.90334487):**
   - The Wolf of Wall Street (180)
   - Interstellar (169)

The Wolf of Wall Street, Interstellar",0,,,,evaluated_incorrect,7.087,5658,535
google/gemini-3.1-flash-lite,True,statistical_outlier_detection,0,evaluated_incorrect,"To identify the runtime outliers among movies released in or after 2010, we first list the runtimes of all movies released in 2010 or later:

1.  **Toy Story 3 (2010):** 103 minutes
2.  **How to Train Your Dragon (2010):** 98 minutes
3.  **Black Swan (2010):** 108 minutes
4.  **The Avengers (2012):** 143 minutes
5.  **Life of Pi (2012):** 127 minutes
6.  **The Wolf of Wall Street (2013):** 180 minutes
7.  **Interstellar (2014):** 169 minutes
8.  **Jurassic World (2015):** 124 minutes

**Calculations:**
*   **Subset:** {103, 98, 108, 143, 127, 180, 169, 124}
*   **Count (N):** 8
*   **Sum:** 103 + 98 + 108 + 143 + 127 + 180 + 169 + 124 = 1052
*   **Mean:** 1052 / 8 = 131.5
*   **Variance (Population):**
    *   (103 - 131.5)² = (-28.5)² = 812.25
    *   (98 - 131.5)² = (-33.5)² = 1122.25
    *   (108 - 131.5)² = (-23.5)² = 552.25
    *   (143 - 131.5)² = (11.5)² = 132.25
    *   (127 - 131.5)² = (-4.5)² = 20.25
    *   (180 - 131.5)² = (48.5)² = 2352.25
    *   (169 - 131.5)² = (37.5)² = 1406.25
    *   (124 - 131.5)² = (-7.5)² = 56.25
    *   Sum of squares = 6454
    *   Variance = 6454 / 8 = 806.75
*   **Population Standard Deviation (σ):** √806.75 ≈ 28.40334487
*   **Threshold:** Mean - σ = 131.5 - 28.40334487 = 103.09665513

**Outlier Check (Runtime < 103.09665513):**
*   Toy Story 3: 103 < 103.09665513 (Yes)
*   How to Train Your Dragon: 98 < 103.09665513 (Yes)
*   Black Swan: 108 (No)
*   The Avengers: 143 (No)
*   Life of Pi: 127 (No)
*   The Wolf of Wall Street: 180 (No)
*   Interstellar: 169 (No)
*   Jurassic World: 124 (No)

Toy Story 3, How to Train Your Dragon",5,1,0,,,stop,results/gemini_flash/imdb_20_final45/20260915T120134225611Z/imdb_20_final45_llm_only_zero_shot_raw.jsonl,imdb_20_final45,gemini_flash,llm_only,imdb_20_final45_llm_only_zero_shot,F44,"Among movies released in or after 2010, use the rule runtime < subset mean runtime - 1 population standard deviation. Which movies are runtime outliers?","answer_text
Toy Story 3; How to Train Your Dragon","To identify the runtime outliers among movies released in or after 2010, we first list the runtimes of all movies released in 2010 or later:

1.  **Toy Story 3 (2010):** 103 minutes
2.  **How to Train Your Dragon (2010):** 98 minutes
3.  **Black Swan (2010):** 108 minutes
4.  **The Avengers (2012):** 143 minutes
5.  **Life of Pi (2012):** 127 minutes
6.  **The Wolf of Wall Street (2013):** 180 minutes
7.  **Interstellar (2014):** 169 minutes
8.  **Jurassic World (2015):** 124 minutes

**Calculations:**
*   **Subset:** {103, 98, 108, 143, 127, 180, 169, 124}
*   **Count (N):** 8
*   **Sum:** 103 + 98 + 108 + 143 + 127 + 180 + 169 + 124 = 1052
*   **Mean:** 1052 / 8 = 131.5
*   **Variance (Population):**
    *   (103 - 131.5)² = (-28.5)² = 812.25
    *   (98 - 131.5)² = (-33.5)² = 1122.25
    *   (108 - 131.5)² = (-23.5)² = 552.25
    *   (143 - 131.5)² = (11.5)² = 132.25
    *   (127 - 131.5)² = (-4.5)² = 20.25
    *   (180 - 131.5)² = (48.5)² = 2352.25
    *   (169 - 131.5)² = (37.5)² = 1406.25
    *   (124 - 131.5)² = (-7.5)² = 56.25
    *   Sum of squares = 6454
    *   Variance = 6454 / 8 = 806.75
*   **Population Standard Deviation (σ):** √806.75 ≈ 28.40334487
*   **Threshold:** Mean - σ = 131.5 - 28.40334487 = 103.09665513

**Outlier Check (Runtime < 103.09665513):**
*   Toy Story 3: 103 < 103.09665513 (Yes)
*   How to Train Your Dragon: 98 < 103.09665513 (Yes)
*   Black Swan: 108 (No)
*   The Avengers: 143 (No)
*   Life of Pi: 127 (No)
*   The Wolf of Wall Street: 180 (No)
*   Interstellar: 169 (No)
*   Jurassic World: 124 (No)

Toy Story 3, How to Train Your Dragon",0,,,,evaluated_incorrect,9.792,5658,866
google/gemini-3.1-flash-lite,True,statistical_outlier_detection,0,evaluated_incorrect,"The Matrix, The Dark Knight",5,1,0,,,stop,results/gemini_flash/imdb_20_final45/20260915T120134225611Z/imdb_20_final45_llm_only_zero_shot_raw.jsonl,imdb_20_final45,gemini_flash,llm_only,imdb_20_final45_llm_only_zero_shot,F45,"Among Action movies only, use the rule IMDb rating > Action-movie mean rating + 1 population standard deviation. Which movies are rating outliers?","answer_text
The Dark Knight","The Matrix, The Dark Knight",0,,,,evaluated_incorrect,2.114,5654,6
